id	at_bats	hits
4138	260	51
4139	320	124
4140	277	95
4141	332	91
4142	291	112
4143	299	53
4144	378	47
4145	251	66
4146	30	9
4147	322	70
4148	32	15
4149	24	0
4150	327	114
4151	330	180
4152	26	9
4153	291	66
4154	47	13
4155	31	9
4156	269	48
4157	279	158
4158	30	15
4159	272	86
4160	310	94
4161	50	22
4162	347	88
4163	300	57
4164	18	1
4165	36	4
4166	293	75
4167	19	10
4168	296	29
4169	313	42
4170	299	124
4171	268	50
4172	309	78
4173	53	11
4174	40	20
4175	340	51
4176	316	143
4177	40	18
4178	248	102
4179	305	98
4180	39	13
4181	39	12
4182	269	69
4183	296	114
4184	307	143
4185	316	69
4186	19	10
4187	315	65
4188	35	6
4189	313	88
4190	315	107
4191	276	120
4192	344	105
4193	275	59
4194	43	15
4195	274	96
4196	251	81
4197	285	72
4198	267	60
4199	286	114
4200	225	36
4201	298	126
4202	15	6
4203	271	96
4204	260	75
4205	331	88
4206	348	53
4207	14	5
4208	319	106
4209	360	49
4210	274	75
4211	264	136
4212	283	38
4213	30	11
4214	319	126
4215	289	100
4216	294	97
4217	299	72
4218	255	71
4219	285	122
4220	33	15
4221	290	91
4222	324	131
4223	218	79
4224	38	12
4225	293	69
4226	353	74
4227	316	97
4228	33	11
4229	320	96
4230	325	95
4231	46	15
4232	311	184
4233	24	8
4234	270	103
4235	293	19
4236	286	67
4237	273	65
4238	291	79
4239	256	76
4240	281	62
4241	9	2
4242	289	39
4243	49	7
4244	351	22
4245	39	14
4246	322	118
4247	242	36
4248	30	15
4249	29	6
4250	312	89
4251	31	15
4252	261	57
4253	288	86
4254	52	11
4255	328	103
4256	296	146
4257	253	50
4258	24	1
4259	266	97
4260	296	112
4261	319	55
4262	36	21
4263	269	114
4264	346	35
4265	329	38
4266	24	1
4267	34	10
4268	348	128
4269	302	62
4270	302	66
4271	340	92
4272	316	45
4273	326	36
4274	315	101
4275	281	116
4276	41	12
4277	333	115
4278	27	11
4279	277	113
4280	351	98
4281	293	75
4282	22	5
4283	33	11
4284	366	84
4285	270	42
4286	314	94
4287	314	110
4288	294	95
4289	319	112
4290	343	93
4291	291	61
4292	19	3
4293	284	33
4294	299	103
4295	274	78
4296	365	91
4297	321	148
4298	325	67
4299	321	118
4300	315	84
4301	40	10
4302	277	99
4303	34	19
4304	40	8
4305	293	42
4306	306	111
4307	337	71
4308	262	82
4309	254	83
4310	23	15
4311	291	100
4312	336	71
4313	318	89
4314	324	78
4315	320	94
4316	282	170
4317	284	97
4318	330	129
4319	278	150
4320	288	30
4321	279	111
4322	307	74
4323	223	88
4324	261	86
4325	301	130
4326	213	68
4327	6	2
4328	349	96
4329	267	67
4330	263	79
4331	25	6
4332	277	125
4333	340	83
4334	319	111
4335	297	89
4336	312	113
4337	275	125
4338	311	111
4339	314	74
4340	285	91
4341	320	86
4342	297	98
4343	16	2
4344	302	135
4345	244	53
4346	269	72
4347	304	103
4348	5	0
4349	266	86
4350	323	98
4351	283	44
4352	307	97
4353	33	9
4354	329	95
4355	298	101
4356	280	114
4357	35	11
4358	317	137
4359	353	147
4360	319	7
4361	36	7
4362	280	95
4363	306	24
4364	285	68
4365	312	96
4366	273	68
4367	254	89
4368	282	66
4369	296	158
4370	34	15
4371	32	18
4372	325	134
4373	327	91
4374	330	135
4375	320	33
4376	14	7
4377	350	111
4378	36	11
4379	33	3
4380	321	64
4381	35	13
4382	262	88
4383	413	140
4384	31	11
4385	257	79
4386	336	87
4387	254	86
4388	28	10
4389	297	85
4390	301	36
4391	10	2
4392	344	139
4393	315	101
4394	48	10
4395	271	114
4396	316	116
4397	310	117
4398	259	78
4399	325	64
4400	316	87
4401	269	69
4402	31	11
4403	293	81
4404	290	74
4405	340	80
4406	320	106
4407	266	141
4408	25	9
4409	272	75
4410	16	2
4411	303	88
4412	294	68
4413	272	111
4414	297	113
4415	272	103
4416	265	103
4417	317	86
4418	311	91
4419	372	153
4420	288	75
4421	325	93
4422	313	91
4423	326	86
4424	315	113
4425	41	12
4426	312	89
4427	295	80
4428	306	108
4429	281	71
4430	352	123
4431	309	59
4432	357	88
4433	244	80
4434	322	125
4435	290	114
4436	323	147
4437	312	87
4438	340	48
4439	256	57
4440	330	179
4441	260	53
4442	322	109
4443	301	117
4444	277	97
4445	285	82
4446	326	107
4447	25	4
4448	300	101
4449	332	63
4450	339	136
4451	270	65
4452	235	66
4453	308	114
4454	36	4
4455	297	95
4456	296	89
4457	279	99
4458	323	64
4459	301	37
4460	43	10
4461	313	106
4462	47	5
4463	272	54
4464	286	52
4465	31	12
4466	365	99
4467	298	118
4468	351	116
4469	302	52
4470	30	2
4471	217	64
4472	274	34
4473	335	81
4474	27	7
4475	18	8
4476	292	57
4477	278	100
4478	259	80
4479	271	61
4480	343	128
4481	360	144
4482	263	52
4483	309	8
4484	253	73
4485	306	150
4486	276	56
4487	350	108
4488	30	7
4489	310	155
4490	310	56
4491	41	12
4492	301	81
4493	315	113
4494	266	83
4495	352	28
4496	311	132
4497	40	24
4498	365	118
4499	286	137
4500	26	8
4501	347	74
4502	39	7
4503	289	85
4504	331	80
4505	299	76
4506	29	11
4507	282	59
4508	308	168
4509	308	130
4510	307	92
4511	287	46
4512	297	58
4513	278	55
4514	257	68
4515	297	112
4516	277	47
4517	286	68
4518	305	104
4519	323	53
4520	312	50
4521	328	94
4522	299	87
4523	305	61
4524	38	17
4525	278	99
4526	245	83
4527	245	40
4528	323	106
4529	35	5
4530	270	86
4531	30	12
4532	280	116
4533	351	52
4534	269	122
4535	287	70
4536	307	130
4537	42	23
4538	302	77
4539	24	5
4540	13	7
4541	287	49
4542	360	114
4543	238	107
4544	310	106
4545	307	75
4546	308	97
4547	273	87
4548	270	73
4549	49	17
4550	332	148
4551	333	145
4552	347	107
4553	333	105
4554	330	120
4555	341	59
4556	288	91
4557	306	62
4558	322	121
4559	281	39
4560	311	137
4561	301	117
4562	333	111
4563	295	74
4564	290	165
4565	19	5
4566	323	102
4567	296	86
4568	288	67
4569	305	72
4570	284	39
4571	371	47
4572	363	83
4573	305	60
4574	268	60
4575	347	93
4576	41	14
4577	300	103
4578	311	60
4579	300	57
4580	292	78
4581	21	0
4582	311	101
4583	273	109
4584	247	60
4585	4	2
4586	39	7
4587	324	102
4588	373	95
4589	331	93
4590	23	5
4591	292	137
4592	339	170
4593	22	8
4594	38	19
4595	35	7
4596	310	107
4597	323	77
4598	272	118
4599	27	11
4600	308	156
4601	35	8
4602	287	34
4603	348	56
4604	375	67
4605	277	96
4606	271	53
4607	279	115
4608	40	9
4609	254	72
4610	314	86
4611	47	20
4612	302	61
4613	37	14
4614	248	90
4615	33	1
4616	263	70
4617	318	83
4618	34	12
4619	35	9
4620	24	2
4621	344	104
4622	25	8
4623	39	16
4624	271	107
4625	320	136
4626	281	112
4627	285	56
4628	297	97
4629	32	11
4630	250	82
4631	319	120
4632	22	7
4633	275	46
4634	339	74
4635	289	99
4636	324	28
4637	35	16
4638	315	55
4639	307	128
4640	313	40
4641	40	9
4642	300	94
4643	31	6
4644	15	7
4645	310	141
4646	304	130
4647	264	116
4648	257	64
4649	306	47
4650	324	76
4651	328	102
4652	7	2
4653	32	6
4654	307	84
4655	322	96
4656	318	74
4657	346	168
4658	296	65
4659	321	118
4660	300	115
4661	333	100
4662	32	12
4663	291	76
4664	313	52
4665	24	9
4666	309	86
4667	311	55
4668	285	76
4669	414	89
4670	318	100
4671	26	6
4672	326	82
4673	36	8
4674	344	74
4675	31	9
4676	277	50
4677	316	93
4678	279	48
4679	295	39
4680	310	93
4681	356	134
4682	347	160
4683	293	142
4684	266	108
4685	37	11
4686	14	4
4687	313	146
4688	31	5
4689	307	103
4690	264	114
4691	28	11
4692	28	11
4693	264	102
4694	27	2
4695	33	19
4696	371	74
4697	306	82
4698	314	70
4699	309	32
4700	245	74
4701	286	74
4702	277	95
4703	333	126
4704	323	105
4705	305	71
4706	235	96
4707	309	90
4708	261	63
4709	256	69
4710	20	0
4711	296	96
4712	345	77
4713	36	5
4714	39	6
4715	296	91
4716	382	56
4717	280	116
4718	57	17
4719	29	8
4720	19	6
4721	292	68
4722	249	50
4723	352	89
4724	250	89
4725	319	105
4726	39	5
4727	295	98
4728	18	8
4729	263	39
4730	24	10
4731	312	68
4732	297	62
4733	280	113
4734	24	5
4735	364	149
4736	264	91
4737	301	59
4738	287	88
4739	321	74
4740	228	57
4741	296	123
4742	298	108
4743	271	102
4744	286	41
4745	264	74
4746	332	108
4747	313	121
4748	322	75
4749	41	10
4750	285	90
4751	301	57
4752	334	111
4753	284	84
4754	316	114
4755	336	29
4756	280	92
4757	291	93
4758	28	8
4759	310	154
4760	27	19
4761	236	73
4762	336	35
4763	13	5
4764	310	78
4765	348	122
4766	305	133
4767	261	45
4768	19	2
4769	282	102
4770	301	80
4771	27	7
4772	26	0
4773	345	104
4774	279	95
4775	289	49
4776	356	65
4777	313	79
4778	27	8
4779	277	100
4780	296	62
4781	340	160
4782	360	138
4783	32	13
4784	234	35
4785	21	6
4786	342	117
4787	24	2
4788	321	70
4789	303	74
4790	305	96
4791	259	76
4792	293	131
4793	257	72
4794	345	115
4795	277	82
4796	32	9
4797	260	118
4798	24	3
4799	262	81
4800	29	7
4801	315	117
4802	261	70
4803	355	127
4804	312	121
4805	266	97
4806	295	137
4807	333	126
4808	283	76
4809	306	70
4810	275	93
4811	256	124
4812	284	119
4813	268	79
4814	309	85
4815	300	117
4816	256	98
4817	330	71
4818	328	103
4819	303	86
4820	283	121
4821	277	86
4822	260	119
4823	295	41
4824	43	5
4825	282	101
4826	316	96
4827	42	21
4828	234	75
4829	270	36
4830	341	80
4831	296	72
4832	32	13
4833	23	6
4834	266	111
4835	329	129
4836	26	13
4837	268	63
4838	283	100
4839	329	86
4840	307	68
4841	307	132
4842	277	56
4843	307	106
4844	365	180
4845	32	8
4846	253	66
4847	341	123
4848	348	96
4849	328	131
4850	271	69
4851	273	31
4852	292	124
4853	277	80
4854	287	49
4855	312	53
4856	34	12
4857	32	12
4858	291	89
4859	20	7
4860	342	37
4861	274	79
4862	303	69
4863	303	117
4864	343	138
4865	302	108
4866	345	104
4867	280	17
4868	292	97
4869	299	124
4870	320	76
4871	287	98
4872	301	90
4873	329	28
4874	317	69
4875	332	117
4876	310	60
4877	335	94
4878	276	29
4879	287	16
4880	299	83
4881	301	78
4882	39	0
4883	276	95
4884	35	15
4885	40	19
4886	302	77
4887	269	123
4888	300	82
4889	273	77
4890	313	116
4891	239	62
4892	305	62
4893	318	79
4894	317	31
4895	52	11
4896	360	72
4897	297	116
4898	346	126
4899	302	119
4900	255	65
4901	285	76
4902	42	12
4903	23	7
4904	268	109
4905	29	18
4906	316	120
4907	295	106
4908	36	15
4909	305	29
4910	304	85
4911	286	130
4912	290	59
4913	308	95
4914	288	121
4915	290	92
4916	277	59
4917	252	65
4918	287	72
4919	324	110
4920	362	107
4921	25	8
4922	289	97
4923	322	156
4924	33	4
4925	324	84
4926	327	108
4927	34	19
4928	314	105
4929	21	9
4930	298	65
4931	307	47
4932	338	88
4933	256	53
4934	320	99
4935	340	73
4936	296	108
4937	22	4
4938	311	79
4939	299	103
4940	355	66
4941	258	62
4942	352	72
4943	337	103
4944	303	101
4945	332	89
4946	29	2
4947	251	88
4948	27	7
4949	263	79
4950	286	81
4951	313	61
4952	43	4
4953	326	83
4954	286	38
4955	325	110
4956	258	43
4957	27	7
4958	36	17
4959	277	75
4960	30	3
4961	260	53
4962	276	66
4963	39	23
4964	42	17
4965	34	13
4966	316	112
4967	291	137
4968	318	89
4969	313	82
4970	225	37
4971	328	120
4972	345	43
4973	309	110
4974	315	98
4975	298	105
4976	320	82
4977	43	11
4978	32	8
4979	265	79
4980	297	123
4981	278	55
4982	296	90
4983	262	69
4984	302	133
4985	265	108
4986	324	57
4987	262	74
4988	287	62
4989	49	9
4990	279	62
4991	292	97
4992	25	5
4993	14	3
4994	297	70
4995	316	81
4996	271	98
4997	311	0
4998	326	87
4999	243	94
