id	at_bats	hits
4138	450	100
4139	17	7
4140	9	3
4141	450	125
4142	205	94
4143	237	35
4144	362	39
4145	225	47
4146	284	42
4147	202	42
4148	435	162
4149	263	31
4150	234	93
4151	281	130
4152	150	48
4153	450	117
4154	285	101
4155	450	158
4156	150	20
4157	182	114
4158	367	128
4159	237	63
4160	4	2
4161	150	61
4162	450	110
4163	6	2
4164	209	69
4165	190	4
4166	150	33
4167	300	134
4168	287	33
4169	5	0
4170	150	64
4171	343	84
4172	419	111
4173	175	68
4174	150	60
4175	188	41
4176	181	76
4177	150	45
4178	450	193
4179	375	130
4180	8	3
4181	391	104
4182	0	0
4183	263	94
4184	298	126
4185	450	99
4186	17	6
4187	150	40
4188	9	1
4189	9	3
4190	393	98
4191	428	179
4192	18	7
4193	308	69
4194	150	66
4195	301	107
4196	299	96
4197	6	1
4198	450	94
4199	450	182
4200	13	2
4201	217	101
4202	150	50
4203	150	53
4204	171	46
4205	8	3
4206	262	46
4207	265	95
4208	183	53
4209	150	25
4210	8	4
4211	7	3
4212	433	80
4213	150	47
4214	450	185
4215	450	133
4216	256	81
4217	150	33
4218	12	2
4219	190	87
4220	194	64
4221	10	2
4222	450	163
4223	353	143
4224	150	20
4225	9	3
4226	208	46
4227	186	74
4228	264	95
4229	352	91
4230	450	144
4231	7	2
4232	374	225
4233	419	136
4234	335	136
4235	293	19
4236	6	1
4237	229	50
4238	192	54
4239	291	86
4240	305	64
4241	8	0
4242	449	38
4243	344	74
4244	450	26
4245	234	108
4246	255	88
4247	294	45
4248	14	6
4249	195	40
4250	6	2
4251	198	104
4252	210	49
4253	355	103
4254	439	116
4255	4	3
4256	328	157
4257	8	3
4258	440	85
4259	150	52
4260	150	58
4261	13	2
4262	150	73
4263	150	59
4264	206	18
4265	223	26
4266	313	78
4267	14	6
4268	290	101
4269	304	64
4270	259	50
4271	325	86
4272	150	25
4273	150	20
4274	433	141
4275	158	75
4276	356	86
4277	450	145
4278	450	212
4279	5	3
4280	397	137
4281	450	120
4282	150	34
4283	450	131
4284	276	81
4285	395	50
4286	450	130
4287	197	58
4288	450	128
4289	419	134
4290	197	40
4291	150	31
4292	344	87
4293	10	0
4294	197	68
4295	189	37
4296	11	2
4297	233	106
4298	424	70
4299	150	45
4300	257	58
4301	17	5
4302	380	121
4303	205	70
4304	7	4
4305	277	47
4306	324	108
4307	150	21
4308	260	83
4309	6	0
4310	450	203
4311	1	0
4312	450	111
4313	12	4
4314	208	45
4315	150	40
4316	17	7
4317	353	137
4318	267	103
4319	253	127
4320	150	16
4321	357	149
4322	150	33
4323	439	149
4324	7	2
4325	150	62
4326	209	55
4327	221	39
4328	258	85
4329	6	1
4330	6	3
4331	450	115
4332	9	4
4333	17	3
4334	269	91
4335	450	130
4336	0	0
4337	166	64
4338	339	139
4339	421	92
4340	312	95
4341	418	109
4342	150	67
4343	212	32
4344	439	193
4345	154	40
4346	10	4
4347	388	150
4348	361	107
4349	450	150
4350	150	42
4351	323	50
4352	16	4
4353	11	3
4354	401	113
4355	7	2
4356	397	168
4357	19	4
4358	247	99
4359	150	73
4360	450	4
4361	396	118
4362	285	101
4363	150	13
4364	417	110
4365	225	86
4366	150	35
4367	159	57
4368	239	48
4369	380	217
4370	150	36
4371	385	188
4372	450	190
4373	265	75
4374	201	74
4375	150	9
4376	181	49
4377	290	82
4378	335	95
4379	150	18
4380	345	86
4381	150	79
4382	3	2
4383	314	102
4384	370	93
4385	450	163
4386	450	107
4387	355	123
4388	166	64
4389	299	87
4390	273	24
4391	257	136
4392	425	204
4393	450	153
4394	13	2
4395	450	201
4396	450	176
4397	13	4
4398	450	150
4399	11	2
4400	8	2
4401	184	50
4402	449	152
4403	243	65
4404	450	155
4405	258	66
4406	150	51
4407	150	82
4408	13	6
4409	150	33
4410	16	5
4411	6	2
4412	262	58
4413	6	2
4414	296	99
4415	450	187
4416	209	79
4417	424	124
4418	150	46
4419	332	135
4420	238	75
4421	182	53
4422	304	85
4423	150	33
4424	325	120
4425	450	133
4426	242	78
4427	450	135
4428	450	148
4429	3	0
4430	450	144
4431	155	44
4432	304	67
4433	345	114
4434	7	2
4435	264	99
4436	313	144
4437	17	4
4438	450	83
4439	150	38
4440	185	110
4441	371	70
4442	450	152
4443	150	48
4444	6	3
4445	450	130
4446	150	54
4447	15	4
4448	150	57
4449	236	51
4450	14	5
4451	150	43
4452	450	132
4453	150	49
4454	234	36
4455	338	112
4456	150	53
4457	366	128
4458	259	50
4459	307	36
4460	383	83
4461	450	138
4462	13	5
4463	5	0
4464	6	3
4465	150	79
4466	271	65
4467	401	154
4468	271	75
4469	256	57
4470	411	31
4471	428	135
4472	450	53
4473	15	4
4474	150	39
4475	450	145
4476	354	59
4477	309	102
4478	260	82
4479	150	40
4480	450	158
4481	11	4
4482	450	73
4483	243	7
4484	402	117
4485	150	69
4486	150	35
4487	150	56
4488	202	60
4489	450	218
4490	208	36
4491	272	66
4492	250	90
4493	229	77
4494	222	63
4495	393	43
4496	234	88
4497	325	164
4498	220	71
4499	368	170
4500	9	1
4501	351	63
4502	450	78
4503	383	99
4504	342	94
4505	18	3
4506	386	121
4507	273	58
4508	246	132
4509	354	135
4510	175	64
4511	7	1
4512	16	2
4513	428	80
4514	207	64
4515	450	153
4516	450	72
4517	150	32
4518	288	92
4519	450	86
4520	264	57
4521	450	133
4522	7	1
4523	15	1
4524	13	2
4525	150	46
4526	150	46
4527	450	88
4528	263	72
4529	362	85
4530	10	4
4531	450	176
4532	150	67
4533	150	26
4534	329	155
4535	229	56
4536	300	113
4537	445	226
4538	150	43
4539	371	94
4540	150	56
4541	5	0
4542	450	129
4543	348	134
4544	347	118
4545	339	72
4546	450	135
4547	441	153
4548	315	96
4549	150	58
4550	152	59
4551	288	117
4552	356	100
4553	403	128
4554	411	160
4555	263	58
4556	402	124
4557	245	66
4558	404	149
4559	150	19
4560	450	188
4561	222	88
4562	312	106
4563	366	102
4564	419	247
4565	450	67
4566	401	132
4567	308	70
4568	271	68
4569	172	35
4570	450	78
4571	311	41
4572	450	119
4573	423	88
4574	372	87
4575	450	136
4576	267	75
4577	258	98
4578	10	1
4579	150	27
4580	287	75
4581	253	28
4582	399	138
4583	365	154
4584	322	100
4585	351	131
4586	184	40
4587	450	124
4588	306	72
4589	150	36
4590	150	53
4591	265	147
4592	310	174
4593	390	109
4594	282	148
4595	345	119
4596	19	4
4597	367	99
4598	450	163
4599	382	162
4600	8	4
4601	281	93
4602	299	38
4603	157	28
4604	150	29
4605	211	65
4606	367	75
4607	161	63
4608	8	1
4609	9	3
4610	150	31
4611	201	89
4612	232	43
4613	151	47
4614	394	156
4615	3	1
4616	11	4
4617	156	30
4618	150	46
4619	6	3
4620	16	4
4621	278	91
4622	282	103
4623	176	63
4624	12	2
4625	150	55
4626	450	180
4627	346	93
4628	325	105
4629	399	180
4630	450	144
4631	175	63
4632	437	116
4633	192	29
4634	450	80
4635	294	95
4636	8	2
4637	403	199
4638	153	22
4639	450	205
4640	450	68
4641	401	156
4642	150	43
4643	150	39
4644	13	7
4645	6	0
4646	229	96
4647	232	97
4648	450	118
4649	16	1
4650	3	0
4651	450	137
4652	340	84
4653	344	122
4654	379	109
4655	222	76
4656	4	0
4657	200	91
4658	450	102
4659	450	165
4660	352	142
4661	403	118
4662	450	149
4663	422	100
4664	428	75
4665	450	133
4666	357	90
4667	310	50
4668	288	86
4669	7	1
4670	450	158
4671	237	74
4672	223	48
4673	4	0
4674	298	72
4675	150	33
4676	150	32
4677	279	75
4678	249	37
4679	337	45
4680	395	110
4681	150	57
4682	9	4
4683	150	71
4684	150	59
4685	409	118
4686	220	41
4687	450	222
4688	382	51
4689	277	80
4690	9	5
4691	392	100
4692	332	87
4693	16	10
4694	150	15
4695	331	137
4696	450	110
4697	318	71
4698	237	57
4699	183	17
4700	15	6
4701	232	62
4702	150	48
4703	223	99
4704	15	6
4705	221	46
4706	224	83
4707	8	2
4708	385	103
4709	7	1
4710	200	24
4711	150	33
4712	202	50
4713	450	59
4714	423	81
4715	316	102
4716	3	0
4717	450	190
4718	343	95
4719	21	6
4720	284	122
4721	150	41
4722	8	2
4723	397	82
4724	10	4
4725	450	132
4726	304	36
4727	8	3
4728	12	5
4729	248	45
4730	163	86
4731	279	65
4732	185	46
4733	329	133
4734	450	154
4735	7	4
4736	150	41
4737	287	67
4738	15	10
4739	420	96
4740	217	77
4741	346	138
4742	286	98
4743	338	126
4744	268	39
4745	9	2
4746	324	117
4747	329	109
4748	450	90
4749	10	3
4750	328	110
4751	180	35
4752	156	48
4753	150	37
4754	150	48
4755	10	0
4756	443	140
4757	412	115
4758	251	61
4759	450	210
4760	150	79
4761	8	2
4762	306	34
4763	197	98
4764	400	99
4765	358	116
4766	5	2
4767	150	23
4768	6	1
4769	242	99
4770	150	43
4771	245	105
4772	150	7
4773	303	86
4774	182	57
4775	219	39
4776	313	57
4777	19	3
4778	14	6
4779	15	5
4780	450	92
4781	450	184
4782	324	132
4783	290	102
4784	397	72
4785	150	40
4786	150	51
4787	450	142
4788	278	60
4789	372	80
4790	293	91
4791	189	61
4792	21	10
4793	387	129
4794	450	176
4795	15	8
4796	362	159
4797	433	165
4798	367	45
4799	172	58
4800	15	5
4801	225	86
4802	8	3
4803	341	120
4804	450	151
4805	211	81
4806	203	73
4807	182	78
4808	150	48
4809	13	2
4810	171	58
4811	248	111
4812	344	125
4813	339	104
4814	244	69
4815	160	64
4816	329	142
4817	376	87
4818	173	60
4819	420	116
4820	202	82
4821	450	136
4822	150	70
4823	150	28
4824	2	0
4825	278	113
4826	229	68
4827	3	0
4828	324	101
4829	20	2
4830	443	114
4831	150	56
4832	445	194
4833	211	83
4834	303	105
4835	450	148
4836	305	167
4837	450	98
4838	436	138
4839	386	101
4840	450	103
4841	10	5
4842	20	5
4843	197	76
4844	450	207
4845	173	51
4846	344	69
4847	221	67
4848	5	0
4849	294	124
4850	13	1
4851	249	25
4852	9	3
4853	304	83
4854	408	73
4855	182	34
4856	307	113
4857	431	138
4858	8	3
4859	5	2
4860	343	35
4861	7	4
4862	450	73
4863	275	116
4864	386	146
4865	447	162
4866	18	8
4867	185	16
4868	450	150
4869	7	3
4870	151	33
4871	251	86
4872	450	129
4873	415	30
4874	330	77
4875	450	167
4876	412	64
4877	257	79
4878	194	18
4879	404	28
4880	450	104
4881	285	76
4882	10	0
4883	13	6
4884	249	104
4885	315	147
4886	450	118
4887	247	105
4888	294	76
4889	290	65
4890	150	45
4891	450	137
4892	150	30
4893	10	2
4894	14	2
4895	16	4
4896	178	30
4897	4	2
4898	450	153
4899	150	64
4900	348	89
4901	150	38
4902	157	38
4903	450	175
4904	10	3
4905	6	4
4906	450	182
4907	262	86
4908	150	36
4909	229	21
4910	14	3
4911	450	183
4912	157	38
4913	230	74
4914	19	7
4915	150	43
4916	150	36
4917	333	79
4918	366	110
4919	6	3
4920	150	34
4921	414	127
4922	304	102
4923	8	4
4924	380	43
4925	440	108
4926	11	5
4927	437	193
4928	21	9
4929	7	3
4930	226	54
4931	308	47
4932	254	63
4933	307	56
4934	181	53
4935	197	43
4936	150	52
4937	450	98
4938	450	93
4939	11	5
4940	6	2
4941	193	33
4942	233	59
4943	19	4
4944	2	2
4945	13	3
4946	150	13
4947	427	160
4948	150	37
4949	156	42
4950	150	43
4951	438	94
4952	288	26
4953	150	35
4954	450	75
4955	450	161
4956	450	75
4957	415	104
4958	450	215
4959	8	1
4960	390	62
4961	450	89
4962	357	92
4963	150	65
4964	260	88
4965	277	121
4966	393	135
4967	16	8
4968	3	0
4969	396	104
4970	17	3
4971	226	81
4972	200	23
4973	251	99
4974	233	64
4975	346	123
4976	8	1
4977	157	44
4978	220	54
4979	450	123
4980	150	72
4981	450	98
4982	450	144
4983	450	106
4984	150	68
4985	267	101
4986	12	3
4987	216	64
4988	304	56
4989	450	121
4990	394	104
4991	150	49
4992	215	80
4993	292	101
4994	150	28
4995	150	33
4996	314	117
4997	376	0
4998	341	99
4999	375	153
